"","tweet","city","movie","day","Sentiment_Score"
"150","Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/ADxL7eo9ed","New York City","Captain America: Civil War","05.07.2016",0.739717829386361
"151","Superheroes Engage In All Out 'Civil War' In The Latest 'Captain America' Film: The new movie from Marvel Stu... https://t.co/PfeXYZFplv","New York City","Captain America: Civil War","05.07.2016",0.749704309468307
"152","Captain America: Civil War great movie, im in my feelings right now its unbelievable how much I cried at the mid credits scene #TeamCap","New York City","Captain America: Civil War","05.07.2016",0.969952433166641
"153","RT @InNewYorkGuides: https://t.co/6vjfTHUk9p REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hyp... https://t.co/g6bkHthTw…","New York City","Captain America: Civil War","05.07.2016",0.980326103411723
"154",".@NicholasGazin and @notasingleheck on wrote about the new Cap'n America movie for @VICE: https://t.co/xU49Kc1cid https://t.co/Un2nFbeIHB","New York City","Captain America: Civil War","05.07.2016",0.864276569043987
"155","CBR: REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/wDGh1HxZLP #comics","New York City","Captain America: Civil War","05.07.2016",0.873686454425393
"156","Captain America: Civil War was AMAZING! There are two scenes after the movie; one during the credits &amp; one right after the credits FYI.","New York City","Captain America: Civil War","05.07.2016",0.963083081189183
"157","https://t.co/6vjfTHUk9p REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hyp... https://t.co/g6bkHthTwY #BatmanvsSuperman","New York City","Captain America: Civil War","05.07.2016",0.985930744195691
"158","RT @businessinsider: Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/bzBCW2vTES https://t.co/AgnJD6P…","New York City","Captain America: Civil War","05.07.2016",0.40638734641795
"159","RT @businessinsider: 'Captain America: Civil War’ is the movie ‘Batman v Superman’ wanted to be https://t.co/xDVi5zLtJq https://t.co/BDscGZ…","New York City","Captain America: Civil War","05.07.2016",0.746373178375651
"160","Captain America: Civil War now number 1 with a bullet in the super hero movie rankings.","New York City","Captain America: Civil War","05.07.2016",0.777501803080912
"161","I liked a @YouTube video https://t.co/YzWeY7w7eg Captain America: Civil War - Movie Review","New York City","Captain America: Civil War","05.07.2016",0.913933096863062
"162","#film Captain America Civil War 1995 Trailer Imagines the Movie 20 Year... https://t.co/0aLmrllVY5 https://t.co/zUMAouXVmB","New York City","Captain America: Civil War","05.07.2016",0.352757423924594
"163","RT @jasondashbailey: And ICYMI, my review of the summer's first big movie - and some thoughts on the superhero takeover. https://t.co/6tbrM…","New York City","Captain America: Civil War","05.07.2016",0.773963810825781
"164","It also wasn’t entirely clear to me why William Hurt was even in this movie https://t.co/BFrYb1WmlE","New York City","Captain America: Civil War","05.07.2016",0.228520480362704
"165","Movie Review: “Captain America: Civil War” https://t.co/DBTE89rORU","New York City","Captain America: Civil War","05.07.2016",0.725108922762585
"166","RT @gearpatrol: Review: ‘Captain America: Civil War’ is the best avenger's film yet https://t.co/WpyDwEHkWa https://t.co/oDdsOEDgQm","New York City","Captain America: Civil War","05.07.2016",0.950564482590951
"167","Captain America: Civil War best Superhero Movie I have seen so far #captainamerica #superheros #movies <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>","New York City","Captain America: Civil War","05.07.2016",0.961346586977105
"168","im going to see the civil war movie without seeing the captain america movies prior but im getting treated to free movie and snacks so","New York City","Captain America: Civil War","05.07.2016",0.854688915187758
"169","Captain America: Civil War reminded me of the Godzilla movie where all the kaiju were used wether necessary or not.
https://t.co/2QciS7Ye68","New York City","Captain America: Civil War","05.07.2016",0.894186231555207
"170","No movie will ever top Captain America: Civil War","New York City","Captain America: Civil War","05.07.2016",0.716797319912548
"171","#BlackPanther is the Boba Fett in this movie. Steals the show ""Black Panther Wins Marvel's Civil War"" - @Forbes  https://t.co/cRBZJXxUyo","New York City","Captain America: Civil War","05.07.2016",0.597283481193352
"172","RT @filmthatdotcom: ‘Captain America: Civil War’ Trailer Remix Imagines If the Movie Came Out In 1995: 
Today brings Captain Amer... https:…","New York City","Captain America: Civil War","05.07.2016",0.610671292443716
"173","RT @mikeryan: The CAPTAIN AMERICA: CIVIL WAR writers told me what movie inspired that ending. (Thar be spoilers below). https://t.co/CsJ44i…","New York City","Captain America: Civil War","05.07.2016",0.911128404847601
"174","And ICYMI, my review of the summer's first big movie - and some thoughts on the superhero takeover. https://t.co/6tbrMiTRKh","New York City","Captain America: Civil War","05.07.2016",0.85152161301902
"175","The CAPTAIN AMERICA: CIVIL WAR writers told me what movie inspired that ending. (Thar be spoilers below). https://t.co/CsJ44iSYkB","New York City","Captain America: Civil War","05.07.2016",0.937723118682183
"176","I'm sitting in the movie theater waiting for Captain America: Civil War to start. About six minutes until show time! #TeamCaptainAmerica","New York City","Captain America: Civil War","05.07.2016",0.512472160986453
"177","""[D]efinitely the MOST ENTERTAINING movie Marvel has made."" #CaptainAmericaCivilWar Review https://t.co/SZMMrYKnfm https://t.co/dyf8TuWEZO","New York City","Captain America: Civil War","05.07.2016",0.906325370089891
"178","Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/tbQDik2G1Y","New York City","Captain America: Civil War","05.07.2016",0.62331757384651
"179","2016 Summer Movie Preview: 16 Blockbusters You Can't Miss This Season https://t.co/BoxXWl2z06 https://t.co/fBuh6gYAYD","New York City","Captain America: Civil War","05.07.2016",0.990426241828907
"180","RT @yourENTnews: Captain America Civil War Movie Review - NO SPOILERS @GraceRandolph https://t.co/xixCZ3fNVH https://t.co/fJ6hIuaneP","New York City","Captain America: Civil War","05.07.2016",0.91030047301819
"181","Captain America Civil War Movie Review - NO SPOILERS @GraceRandolph https://t.co/xixCZ3fNVH https://t.co/fJ6hIuaneP","New York City","Captain America: Civil War","05.07.2016",0.873229896732809
"182","RT @IndieClubNY: Why 'Captain America: Civil War' Is the 'Empire Strikes Back' of the Marvel Cinematic Universe https://t.co/Hkh0yVDdoU #mo…","New York City","Captain America: Civil War","05.07.2016",0.769746709597682
"183","#civilwar #captainamerica #marvel #disney
Captain America: Civil War kicks off the 2016 Summer Movie Season Today! https://t.co/4iLiXDotjn","New York City","Captain America: Civil War","05.07.2016",0.750265695895909
"184","Why 'Captain America: Civil War' Is the 'Empire Strikes Back' of the Marvel Cinematic Universe https://t.co/Hkh0yVDdoU #movies #MovieNews","New York City","Captain America: Civil War","05.07.2016",0.784204517412536
"185","RT @movietvtechgeek: Latest:  ‘Captain America: Civil War’ Box Office Scores $25… https://t.co/vK9FZMxicv #Movie #MovieTVTechGeeks https://…","New York City","Captain America: Civil War","05.07.2016",0.294969034734868
"186","Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/v1kx1A65FO https://t.co/NbM2z1SmEW","New York City","Captain America: Civil War","05.07.2016",0.570397297371772
"187","Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/bzBCW2vTES https://t.co/AgnJD6PKh0","New York City","Captain America: Civil War","05.07.2016",0.61462117289474
"188","Latest:  ‘Captain America: Civil War’ Box Office Scores $25… https://t.co/vK9FZMxicv #Movie #MovieTVTechGeeks https://t.co/eEk70wMW2V","New York City","Captain America: Civil War","05.07.2016",0.570375858325618
"189","RT @screencrushnews: ‘Avengers: Infinity War’ directors say movie will be “a very different story” than the comic https://t.co/cBsCIHDR9A h…","New York City","Captain America: Civil War","05.07.2016",0.647868998170178
"190","I liked a @YouTube video https://t.co/WXVmq5zowR Captain America: Civil War Full Movie Review/Reaction - Airport Scene &amp; Final Team","New York City","Captain America: Civil War","05.07.2016",0.735800419510416
"191","Review: ‘Captain America: Civil War’ is the best avenger's film yet https://t.co/WpyDwEHkWa https://t.co/oDdsOEDgQm","New York City","Captain America: Civil War","05.07.2016",0.953829758761941
"192","I liked a @YouTube video https://t.co/Gnqyp29lDe Captain America: Civil War - Movie Review","New York City","Captain America: Civil War","05.07.2016",0.949608468025226
"193","I now know all these secrets because I’m a grown up and saw this movie last night https://t.co/LgDS47arwN","New York City","Captain America: Civil War","05.07.2016",0.680028949402353
"194","5 Reasons We Can't Wait To See Captain America: Civil War! https://t.co/tVQOgtlfex #captainamerica #civilwar #marvel @CaptainAmerica","New York City","Captain America: Civil War","05.07.2016",0.913422741369046
"195","RT @indiewire: #CaptainAmericaCivilWar Quiz: How well do you know the cast's indie movie history? https://t.co/R6rAy2nkVs https://t.co/Jnaw…","New York City","Captain America: Civil War","05.07.2016",0.919324428636061
"196","Indiewire: Film Guide: What Movie Should I Watch This Weekend? https://t.co/dbZzKqZAOh #film","New York City","Captain America: Civil War","05.07.2016",0.950852504498093
"197","Captain America: Civil War Movie Review will be up this weekend. GREAT movie. A tough act to follow indeed.","New York City","Captain America: Civil War","05.07.2016",0.988139236637361
"198","LERT: “ @CaptainAmerica Civil War Full Movie” Tops Google Trends after Release https://t.co/SopuVG4ESQ #Hollywood https://t.co/1f2FQho81O","New York City","Captain America: Civil War","05.07.2016",0.021552791446593
"199","What We Liked and Loved About Captain America: Civil War: It’s an Avengers movie! It’s a Spider-Man movie! It... https://t.co/wK4kBmGs1a","New York City","Captain America: Civil War","05.07.2016",0.926032735873557
"200","'Captain America: Civil War' Is The Mightiest Marvel Movie: ""The Vibranium standard for super-team flicks"" is... https://t.co/aqEfAB4g4m","New York City","Captain America: Civil War","05.07.2016",0.974139258136395
"201","Here's every movie being released in theaters this weekend. What are you seeing? https://t.co/AxgvZntQ87 https://t.co/Ocx7X4pusK","New York City","Captain America: Civil War","05.07.2016",0.723232827344912
"202","'Captain America: Civil War' Is The Mightiest Marvel Movie https://t.co/h040EVJzH0","New York City","Captain America: Civil War","05.07.2016",0.869818626778001
"203","'Captain America: Civil War' Is The Mightiest Marvel Movie: ""The Vibranium standard for super-team flicks"" is... https://t.co/vvAzaMku4c","New York City","Captain America: Civil War","05.07.2016",0.981930910478791
"204","'Captain America: Civil War' Is The Mightiest Marvel Movie: ""The Vibranium standard for super-team flicks"" is... https://t.co/k1FHFzaweA","New York City","Captain America: Civil War","05.07.2016",0.972611854819028
"205","My #CaptainAmericaCivilWar review. (Spoilers: I dig it immensely) 

https://t.co/lskZSlAjTF","New York City","Captain America: Civil War","05.07.2016",0.987136051411485
"206","'Captain America: Civil War' Is The Mightiest Marvel Movie https://t.co/vtSSyT9IOv #culture https://t.co/M1Mzu0i9SP","New York City","Captain America: Civil War","05.07.2016",0.936411705183604
"207","RT @Danielleri: It feels like the movie WANTS to talk about big, important things, and subtly, it IS more inclusive re: race/gender. https:…","New York City","Captain America: Civil War","05.07.2016",0.734809102029019
"208","'Captain America: Civil War' Is The Mightiest Marvel Movie: ""The Vibranium standard for super-team flicks"" is... https://t.co/b2wD4whj6S","New York City","Captain America: Civil War","05.07.2016",0.985564092675297
"209","I liked a @YouTube video from @tjsotomayor https://t.co/qHyul4xOq3 Captain America's Civil War Movie Review From A Black Nerd!","New York City","Captain America: Civil War","05.07.2016",0.895684878616251
"210","Indiewire: 2016 Summer Movie Preview: 16 Blockbusters You Can't Miss This Season https://t.co/qZ08IUFmuH #film","New York City","Captain America: Civil War","05.07.2016",0.988836956011783
"211","I liked a @YouTube video from @tyronemagnus77 https://t.co/XuF43moA8O Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","New York City","Captain America: Civil War","05.07.2016",0.9175313470513
"212","Why Black Panther's Debut in Captain America: Civil War Is So Important - SO EXCITED for the BP movie https://t.co/irh7zFcEbY @TIMECulture","New York City","Captain America: Civil War","05.07.2016",0.639656369133643
"213","It feels like the movie WANTS to talk about big, important things, and subtly, it IS more inclusive re: race/gender. https://t.co/hAUpRYVefM","New York City","Captain America: Civil War","05.07.2016",0.865420392202083
"214","RT @MarvelFanPage2: SPOILER ALERT <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

Captain America: Civil War rating and review. If you haven't seen the movie, don't read this. https:…","New York City","Captain America: Civil War","05.07.2016",0.672012813632649
"215","SPOILER ALERT <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>

Captain America: Civil War rating and review. If you haven't seen the movie, don't read this. https://t.co/rlCEQikhFh","New York City","Captain America: Civil War","05.07.2016",0.798909541732363
"216","OMG!! This movie!! — excited for Marvel's Captain America: Civil War","New York City","Captain America: Civil War","05.07.2016",0.77852057653235
"217","#CaptainAmericaCivilWar Quiz: How well do you know the cast's indie movie history? https://t.co/R6rAy2nkVs https://t.co/JnawcJJlV2","New York City","Captain America: Civil War","05.07.2016",0.910306209684706
"218","Movie Review: In ‘Captain America: Civil War,’ Super-Bro Against Super-Bro https://t.co/CIHkh0ZZRa","New York City","Captain America: Civil War","05.07.2016",0.72879918132796
"219","Captain America Civil War is definitely the best marvel movie to date. Looking to see it again, it was amazing!","New York City","Captain America: Civil War","05.07.2016",0.999027826299559
"220","Movie Review – Captain America: Civil War https://t.co/M3wkGg6KLR https://t.co/Nvgrl8kumn","New York City","Captain America: Civil War","05.07.2016",0.31753597475402
